sliding_window,lag_price_window,n_estimators,max_depth,percentile,data_points,mse,mae,r2,worst_avg_error
7,1,200,20,100,2252,944.6610710181606,18.801015557282412,0.7228139668079245,19.77587282141187
7,1,200,20,99,2229,728.1489975196437,17.494485412741138,0.772084582739964,18.994199768954683
7,1,200,20,95,2139,452.8195542897252,14.68394031439925,0.8456196169749377,19.77587282141187
7,1,200,20,85,1914,199.40901136338422,10.480456019679549,0.9250872374906306,21.952090830721
7,1,200,20,75,1689,101.66400322534156,7.846053983619494,0.9595255380139944,24.508001551213734
7,2,200,20,100,2252,949.828523913405,18.802526420219063,0.7212977131867226,19.777234431198373
7,2,200,20,99,2229,722.4409988063347,17.47760576416928,0.776815069609192,18.995759375654252
7,2,200,20,95,2139,460.7184355871578,14.736535132460649,0.8438255413403104,19.777234431198373
7,2,200,20,85,1914,197.50424577864428,10.451301958376867,0.9256668941307596,21.946861754615114
7,2,200,20,75,1689,101.38953269209287,7.84210175448983,0.9588444404365968,24.506070898954015
7,4,200,20,100,2252,796.2638437796868,17.691368072824158,0.7663572438804109,18.608082468443197
7,4,200,20,99,2229,627.3367392041097,16.541799371915662,0.8072156117971495,17.873004217137733
7,4,200,20,95,2139,403.4296463592813,14.020992215988786,0.8660255194431303,18.608082468443197
7,4,200,20,85,1914,186.11065392679214,10.149435005224664,0.9295504088202652,20.647259822361548
7,4,200,20,75,1689,95.97187169693458,7.621829810538783,0.9604120641469261,23.047674659561874
7,6,200,20,100,2252,796.131512300177,16.330803730017763,0.7663960730848708,17.18578775128565
7,6,200,20,99,2229,592.9755878869444,15.062359802602064,0.8190591011016986,16.499300134589504
7,6,200,20,95,2139,348.7560739130432,12.362248714352503,0.8888370965369763,17.18578775128565
7,6,200,20,85,1914,138.96889273772217,8.480141065830727,0.9511315476120377,19.10319749216301
7,6,200,20,75,1689,65.14455660153943,6.139911190053292,0.9732450060867439,21.37719952634695
10,1,200,20,100,2249,905.433194342582,18.41989825591797,0.7346536836661214,19.375344844864678
10,1,200,20,99,2226,697.5609940866448,17.13458521753198,0.7819901068311909,18.60942755543255
10,1,200,20,95,2136,434.10977793721526,14.38002256791176,0.8527924408497931,19.375344844864678
10,1,200,20,85,1911,190.377159495163,10.253031643087638,0.927556173426393,21.501061560296275
10,1,200,20,75,1687,97.4169567869329,7.685306126436049,0.9600408801878323,23.99009468981991
10,2,200,20,100,2249,915.1299002095066,18.45121533311101,0.7318119663550726,19.41177051654182
10,2,200,20,99,2226,699.039342490607,17.158872948861934,0.7833243984049323,18.6411902219976
10,2,200,20,95,2136,436.55376394556254,14.409363475733459,0.8510642895358538,19.41177051654182
10,2,200,20,85,1911,195.74557523620274,10.325945709488924,0.9244771397042372,21.553790505843363
10,2,200,20,75,1687,100.89517950655824,7.723412771685436,0.9569233992044788,24.069488266152934
10,4,200,20,100,2249,905.4909625641582,18.469164139617604,0.7346367541069975,19.42848541666666
10,4,200,20,99,2226,694.7119423106232,17.198678818508533,0.7837405881959368,18.65940577268643
10,4,200,20,95,2136,443.4215716845622,14.521668539325841,0.8479620497159863,19.42848541666666
10,4,200,20,85,1911,203.55428500286627,10.434502747252745,0.9201148472721025,21.558400104657245
10,4,200,20,75,1687,99.70747232419227,7.684779401304088,0.957229471531853,24.062457587433308
10,6,200,20,100,2249,836.5374444360258,18.272353646064914,0.7548442770340158,19.217326685393257
10,6,200,20,99,2226,656.0905679438441,17.088199213836475,0.7971129314781131,18.460031064690025
10,6,200,20,95,2136,429.87025379253043,14.580817509363296,0.8550944218587789,19.217326685393257
10,6,200,20,85,1911,204.2696608040907,10.650824986917844,0.9207855464188435,21.306675196232337
10,6,200,20,75,1687,107.82487617779633,8.03988183165382,0.9535373213450871,23.750675340841727
15,1,200,20,100,2244,879.0332630326034,18.333104659835232,0.742935754813707,19.28952859126222
15,1,200,20,99,2221,690.6024231450183,17.12431589411839,0.7878776518412223,18.52229935979236
15,1,200,20,95,2131,444.3961510835762,14.463714703583733,0.8525073019716881,19.28952859126222
15,1,200,20,85,1907,193.13496859649356,10.284406387964783,0.9295059702396148,21.401743698968108
15,1,200,20,75,1683,97.5313754679687,7.6709436604040135,0.9606802182322339,23.88211699044815
15,2,200,20,100,2244,873.0194721719902,18.241543719866737,0.7446944261556292,19.192341693202387
15,2,200,20,99,2221,667.6162693472645,16.99223865708283,0.7952103393721066,18.42995173677666
15,2,200,20,95,2131,425.56242195785404,14.369039703135128,0.8564515100898891,19.192341693202387
15,2,200,20,85,1907,197.21127467783938,10.40917671598372,0.924517964627182,21.296885643618747
15,2,200,20,75,1683,100.82854998623586,7.78804863480746,0.957377817565445,23.780390869903517
15,4,200,20,100,2244,915.6224954266029,18.572654790552583,0.7322356097761233,19.54207003754106
15,4,200,20,99,2221,699.0598574321161,17.28510585321927,0.782831348283435,18.76432147681225
15,4,200,20,95,2131,441.87573814657793,14.566472618488971,0.8490222757611174,19.54207003754106
15,4,200,20,85,1907,202.36494961331675,10.50679229155742,0.9194773697738821,21.689768248557943
15,4,200,20,75,1683,103.83514868575013,7.845805377302436,0.9540374495140936,24.21254506833036
15,6,200,20,100,2244,889.4225731252002,18.463953475935828,0.7398975078334438,19.425386039418107
15,6,200,20,99,2221,686.723960086891,17.22362341287708,0.7882624797344479,18.654136717694733
15,6,200,20,95,2131,446.2173261066413,14.603527287658377,0.8489318429788427,19.425386039418107
15,6,200,20,85,1907,203.90707019129,10.509938542212899,0.9172077363420975,21.561566832721553
15,6,200,20,75,1683,102.29373562237225,7.796595216874629,0.9541084815577341,24.069267142008318
30,1,200,20,100,2229,901.3067491171406,18.701319676988426,0.7381133582575078,19.67454630182314
30,1,200,20,99,2206,703.3070592117798,17.47242627347821,0.7848475141380176,18.895803097292045
30,1,200,20,95,2117,465.46217642302054,14.874569848002597,0.8466247063058393,19.67454630182314
30,1,200,20,85,1894,209.75095231620665,10.655881248710513,0.9236464788894647,21.839205319936426
30,1,200,20,75,1672,107.22094241563077,7.9382854168256625,0.9559362189183511,24.3885099578729
30,2,200,20,100,2229,839.0865883702769,17.879972816819414,0.7561922519999936,18.809379629360954
30,2,200,20,99,2206,632.7533523956225,16.63658658598843,0.8072443996890553,18.065709886079087
30,2,200,20,95,2117,405.6311962225454,14.100532219504242,0.8645640869719649,18.809379629360954
